_id,characterName,loginSessionId,playerKilled,serverId,type
"""63e72f69858bd2baa64e9fc8""",DNTxReeiS,0x3faf8ebb092ec94d,DNTxVoid,46,player
"""63e72f6a858bd2baa64e9fc9""",DNTxReeiS,0x3faf8ebb092ec94d,tetao,46,player
"""63e730b4858bd2baa64e9fe9""",StrykerZ,0xf4079e9e9cefbc34,Aimware,46,player
"""63e730b7858bd2baa64e9fea""",StrykerZ,0xf4079e9e9cefbc34,SouthNTC,46,player
"""63e730e5858bd2baa64e9ff0""",DNTxVoid,0xcc4b72e0b72c4a32,StrykerZ,46,player
"""63e7318f858bd2baa64e9ffd""",BolaDeNevee,0xbcd0d735491f72c1,DNTxTUGA,46,player
"""63e73207858bd2baa64ea006""",DNTxVoid,0xcc4b72e0b72c4a32,BRUNIN,46,player
"""63e7320b858bd2baa64ea007""",DNTxVoid,0xcc4b72e0b72c4a32,BolaDeNevee,46,player
"""63e73239858bd2baa64ea012""",Black,0x0406fd7248f4990b,DNTxKonan,46,player
"""63e73317858bd2baa64ea043""",Black,0x0406fd7248f4990b,DNTxReeiS,46,player
"""63e733a4858bd2baa64ea058""",DiogoNTC,0x0e456b722f513522,,46,zombie
"""63e73432858bd2baa64ea061""",DNTxVoid,0xcc4b72e0b72c4a32,DiogoNTC,46,player
"""63e73453858bd2baa64ea066""",DNTxVoid,0xcc4b72e0b72c4a32,Black,46,player
"""63e73468858bd2baa64ea06a""",StrykerZ,0xf4079e9e9cefbc34,DNTxVoid,46,player
"""63e73627858bd2baa64ea099""",DiogoNTC,0x0e456b722f513522,SouthNTC,46,player
"""63e7397c858bd2baa64ea0b6""",pugAa,0xf9b7f86bc7170b5d,Dollynho,46,player
"""63e73986858bd2baa64ea0b7""",pugAa,0xf9b7f86bc7170b5d,Boba Fett,46,player
"""63e73988858bd2baa64ea0b8""",DNTxKonan,0x9e2d6a3edbf836cf,GALAs,46,player
"""63e739ea858bd2baa64ea0c5""",DNTxVoid,0xcc4b72e0b72c4a32,Baiano,46,player
"""63e739ee858bd2baa64ea0c8""",Carrale,0x77fc89b7ca1e1168,BLINDADO,46,player
"""63e739fd858bd2baa64ea0cd""",Pride5K,0x91b1a66506a10c57,StrykerZ,46,player
"""63e73a14858bd2baa64ea0ce""",DNTxKonan,0x9e2d6a3edbf836cf,Chamspon,46,player
"""63e73a16858bd2baa64ea0d1""",DNTxKonan,0x9e2d6a3edbf836cf,xxD,46,player
"""63e73a1f858bd2baa64ea0d4""",Pride5K,0x91b1a66506a10c57,1DINHOO,46,player
"""63e73a2f858bd2baa64ea0d8""",Black,0x0406fd7248f4990b,Pride5K,46,player
"""63e73b70858bd2baa64ea105""",xxD,0xa1140a1ae8b20a78,Carrale,46,player
"""63e73b80858bd2baa64ea106""",Jalin Rabei,0x9c9818f6f4441a89,xxD,46,player
"""63e73bdc858bd2baa64ea10f""",StrykerZ,0xf4079e9e9cefbc34,Boba Fett,46,player
"""63e73cf1858bd2baa64ea125""",BolaDeNevee,0xbcd0d735491f72c1,TXJaspiao,46,player
"""63e73dd5858bd2baa64ea134""",DNTxVoid,0xcc4b72e0b72c4a32,Dollynho,46,player
"""63e73e94858bd2baa64ea139""",BolaDeNevee,0xbcd0d735491f72c1,TXJaspiao,46,player
"""63e73f2e858bd2baa64ea13e""",Jalin Rabei,0x9c9818f6f4441a89,Baiano,46,player
"""63e73f48858bd2baa64ea140""",Carrale,0x77fc89b7ca1e1168,xxD,46,player
"""63e73fc1858bd2baa64ea147""",seuth,0x4c676a38d518c376,DiogoNTC,46,player
"""63e74054858bd2baa64ea14e""",seuth,0x4c676a38d518c376,Scoobdf,46,player
"""63e740a1858bd2baa64ea153""",Black,0x0406fd7248f4990b,seuth,46,player
"""63e740b2858bd2baa64ea156""",Carrale,0x77fc89b7ca1e1168,Jalin Rabei,46,player
"""63e741da858bd2baa64ea165""",pugAa,0xf9b7f86bc7170b5d,Scoobdf,46,player
"""63e74247858bd2baa64ea169""",DNTxVoid,0xcc4b72e0b72c4a32,xxD,46,player
"""63e74258858bd2baa64ea16a""",GALAs,0x8dc53d37d48f4941,DNTxVoid,46,player
"""63e7436a858bd2baa64ea183""",GALAs,0x8dc53d37d48f4941,DNTxKonan,46,player
"""63e745c0858bd2baa64ea191""",DNTxKonan,0x9e2d6a3edbf836cf,xxD,46,player
"""63e745dd858bd2baa64ea193""",DNTxKonan,0x9e2d6a3edbf836cf,Baiano,46,player
"""63e7462b858bd2baa64ea197""",DNTxKonan,0x9e2d6a3edbf836cf,GALAs,46,player
"""63e748a0858bd2baa64ea1ba""",BRUNIN,0x33477c471f6d3e44,TXJaspiao,46,player
"""63e7504b858bd2baa64ea1ce""",SAMA,0x6036af03d3636a4c,TXmanozzinho,46,player
"""63e76754858bd2baa64ea1ea""",SAMA,0x6036af03d3636a4c,,46,zombie
"""63e76ede858bd2baa64ea1f4""",Espektro,0x799a8519b5fbbb52,,46,zombie
"""63e775f0858bd2baa64ea1ff""",Balta,0x6442364fb2bab5a0,DNTxPedrofriend,46,player
"""63e77611858bd2baa64ea201""",DNTxChrisH1Z1,0x8b5f29efff1ff87c,Balta,46,player
"""63e77731858bd2baa64ea202""",MacacaoDaBolaVioleta,0x2174942b2fa8420c,,46,zombie
"""63e77736858bd2baa64ea203""",MacacaoDaBolaVioleta,0x2174942b2fa8420c,,46,zombie
"""63e7773b858bd2baa64ea204""",DNTxChrisH1Z1,0x8b5f29efff1ff87c,jannz,46,player
"""63e77774858bd2baa64ea206""",apxzin,0x045c3948ec943999,DNTxChrisH1Z1,46,player
"""63e789df858bd2baa64ea244""",OsamaBilada,0x03477002d6e69069,EBRxProjeto,46,player
"""63e78ce0858bd2baa64ea24b""",MeGa,0x7957b5cff07949aa,EDMxDarkjovem,46,player
"""63e78d90858bd2baa64ea253""",OsamaBilada,0x03477002d6e69069,Jeffmont,46,player
"""63e79302858bd2baa64ea264""",MorelattoNTC,0xa522e43e621d061e,Twiit69,46,player
"""63e795ac858bd2baa64ea275""",MorelattoNTC,0xa522e43e621d061e,MacacaoDaBolaVioleta,46,player
"""63e796d4858bd2baa64ea277""",MorelattoNTC,0xa522e43e621d061e,Luan,46,player
"""63e79883858bd2baa64ea287""",DNTxjohn,0x8b3a7b291dbb6d94,MorelattoNTC,46,player
"""63e798d3858bd2baa64ea28f""",DNTxjohn,0x8b3a7b291dbb6d94,MacacaoDaBolaVioleta,46,player
"""63e7990c858bd2baa64ea292""",Swat5K,0x4e2fa8f7614fcdd1,campersinha,46,player
"""63e79aa3858bd2baa64ea297""",Swat5K,0x4e2fa8f7614fcdd1,Russ,46,player
"""63e79d76858bd2baa64ea2a2""",Swat5K,0x4e2fa8f7614fcdd1,DNTxBazinho,46,player
"""63e79dab858bd2baa64ea2a4""",HOFFMAN,0x354f597c73aa60aa,fuscanelson,46,player
"""63e79ddc858bd2baa64ea2a9""",apxzin,0x045c3948ec943999,MacabreNTC,46,player
"""63e79df3858bd2baa64ea2ad""",HOFFMAN,0x354f597c73aa60aa,psyNTC,46,player
"""63e79e23858bd2baa64ea2b4""",SemNick,0x02847accd0641142,TXGoiabb,46,player
"""63e79e62858bd2baa64ea2b9""",MacacaoDaBolaVioleta,0x2174942b2fa8420c,TXHrs2,46,player
"""63e79eae858bd2baa64ea2be""",PinisPiludo,0x21a5471efd527c54,Kennedy,46,player
"""63e79f06858bd2baa64ea2c3""",apxzin,0x045c3948ec943999,psyNTC,46,player
"""63e79f2c858bd2baa64ea2c6""",MorelattoNTC,0xa522e43e621d061e,MacacaoDaBolaVioleta,46,player
"""63e7a086858bd2baa64ea2de""",IGZ968,0x0d6812075511c7a2,Learin,46,player
"""63e7a181858bd2baa64ea2e9""",MacabreNTC,0x9813ec2f0297b99a,TXYank,46,player
"""63e7a1cc858bd2baa64ea2eb""",PinisPiludo,0x21a5471efd527c54,Russ,46,player
"""63e7a2c5858bd2baa64ea2f8""",apxzin,0x045c3948ec943999,DNTxPedrofriend,46,player
"""63e7a2c9858bd2baa64ea2fa""",MacabreNTC,0x9813ec2f0297b99a,177K AndreiNTC,46,player
"""63e7a389858bd2baa64ea300""",SemNick,0x02847accd0641142,IGZ968,46,player
"""63e7a38b858bd2baa64ea301""",DNTxPedrofriend,0xb50823327574e8b5,SemNick,46,player
"""63e7a3e3858bd2baa64ea30b""",Byenois,0xc447fdad90e1204f,MorelattoNTC,46,player
"""63e7a40d858bd2baa64ea316""",fuscanelson,0xbf1f50c173e6afe4,,46,zombie
"""63e7a421858bd2baa64ea318""",fuscanelson,0xbf1f50c173e6afe4,,46,zombie
"""63e7a43e858bd2baa64ea31a""",fuscanelson,0xbf1f50c173e6afe4,,46,zombie
"""63e7a53b858bd2baa64ea31d""",DNTxPedrofriend,0xb50823327574e8b5,SemNick,46,player
"""63e7a6be858bd2baa64ea34d""",10k,0x66b8a4e7f3b7afbd,Luan,46,player
"""63e7a8b9858bd2baa64ea35b""",Swat5K,0x4e2fa8f7614fcdd1,Balta,46,player
"""63e7a9c3858bd2baa64ea360""",Swat5K,0x4e2fa8f7614fcdd1,Byenois,46,player
"""63e7a9c9858bd2baa64ea361""",BrKK,0xce14f28393edde5d,Swat5K,46,player
"""63e7aa21858bd2baa64ea367""",BrKK,0xce14f28393edde5d,Russ,46,player
"""63e7aa45858bd2baa64ea36a""",Swat5K,0x4e2fa8f7614fcdd1,BrKK,46,player
"""63e7aa4d858bd2baa64ea36c""",Swat5K,0x4e2fa8f7614fcdd1,Chenko133,46,player
"""63e7aaf1858bd2baa64ea370""",Swat5K,0x4e2fa8f7614fcdd1,Hytroxz,46,player
"""63e7abfd858bd2baa64ea37a""",HOFFMAN,0x354f597c73aa60aa,Swat5K,46,player
"""63e7ad5c858bd2baa64ea389""",MorelattoNTC,0xa522e43e621d061e,DNTxWanteD,46,player
"""63e7adc1858bd2baa64ea391""",ChivuBR,0xdd4bac219cb9f842,10k,46,player
"""63e7ae61858bd2baa64ea39d""",DNTxBaHiano,0xbb45048c456a73af,ChivuBR,46,player
"""63e7b130858bd2baa64ea3b1""",Balta,0x6442364fb2bab5a0,BTK Moma,46,player
"""63e7b1e8858bd2baa64ea3b8""",psyNTC,0x6c572400d5302ddb,DNTxPedrofriend,46,player
"""63e7b1e8858bd2baa64ea3b9""",ChivuBR,0xdd4bac219cb9f842,MorelattoNTC,46,player
"""63e7b215858bd2baa64ea3bc""",DNTxSupreme,0xb8bf4e38b9dbceed,PinisPiludo,46,player
"""63e7b4c9858bd2baa64ea3dd""",BRC_oEditor9X,0x7bc98ba04f397f27,MorelattoNTC,46,player
"""63e7b4e1858bd2baa64ea3df""",Grilo,0xec2af6fae4a01356,DNTxBazinho,46,player
"""63e7b53f858bd2baa64ea3eb""",TXZee,0xe87dda7649d8fa50,,46,zombie
"""63e7b6dd858bd2baa64ea3f2""",jdx22br,0x1c5d71a1391fa262,DNTxWanteD,46,player
"""63e7b6f3858bd2baa64ea3f4""",DNTxReeiS,0x3faf8ebb092ec94d,MacacaoDaBolaPreta,46,player
"""63e7b7d0858bd2baa64ea400""",DNTxCazaroTTi,0xd4acf9002c6fddf8,jdx22br,46,player
"""63e7b7f0858bd2baa64ea405""",MorelattoNTC,0xa522e43e621d061e,ChivuBR,46,player
"""63e7bbf3858bd2baa64ea430""",McClaneSvb,0xee40928a73e46dec,DNTxReeiS,46,player
"""63e7bc3e858bd2baa64ea435""",TXZee,0xe87dda7649d8fa50,,46,zombie
"""63e7bc8a858bd2baa64ea438""",HOFFMAN,0x354f597c73aa60aa,jdx22br,46,player
"""63e7bc96858bd2baa64ea43a""",Swat5K,0x4e2fa8f7614fcdd1,Balta,46,player
"""63e7bc98858bd2baa64ea43b""",canhoto,0x3034c9a5a346db49,Swat5K,46,player
"""63e7bcad858bd2baa64ea43f""",FLAPDAMASSA,0xb98c98398b10c2d0,DNTxjohn,46,player
"""63e7bcdc858bd2baa64ea446""",FLAPDAMASSA,0xb98c98398b10c2d0,DNTxBazinho,46,player
"""63e7bd0d858bd2baa64ea450""",canhoto,0x3034c9a5a346db49,Swat5K,46,player
"""63e7bdd4858bd2baa64ea46a""",MorelattoNTC,0xa522e43e621d061e,Hendric,46,player
"""63e7be34858bd2baa64ea475""",canhoto,0x3034c9a5a346db49,Maestro,46,player
"""63e7be55858bd2baa64ea479""",vinikill,0x58da6a7fbe92ddaa,jdx22br,46,player
"""63e7bf66858bd2baa64ea485""",Bonner,0x5e53657110e8c23c,Raike,46,player
"""63e7c05c858bd2baa64ea493""",Swat5K,0x4e2fa8f7614fcdd1,Berg,46,player
"""63e7c09b858bd2baa64ea49c""",N1N1J4,0x678e1da7259f86a3,DNTxjohn,46,player
"""63e7c0db858bd2baa64ea4a1""",Maestro,0xe72a8cd0879ce2c4,Hendric,46,player
"""63e7c11a858bd2baa64ea4a3""",SouthNTC,0xa9353fbb126c0bd8,Maestro,46,player
"""63e7c123858bd2baa64ea4a4""",10k,0x66b8a4e7f3b7afbd,Berg,46,player
"""63e7c14f858bd2baa64ea4a8""",DNTxBazinho,0xa9c49a8a59f3a2db,OsamaBilada,46,player
"""63e7c3f4435d80a9555decd5""",SouthNTC,0xa9353fbb126c0bd8,DNTxTUGA,46,player
"""63e7c3f6435d80a9555decd6""",Swat5K,0x4e2fa8f7614fcdd1,EDMxJHONNY,46,player
"""63e7c407435d80a9555decda""",flpz,0x61584004716ec3f5,"Nane ",46,player
"""63e7c528d76ee9ebc9903e84""",MacabreNTC,0x9813ec2f0297b99a,DNTxCazaroTTi,46,player
"""63e7c537d76ee9ebc9903e87""",Macleod,0x3d1630aad53b65d2,DNTxSupreme,46,player
"""63e7c5a5d76ee9ebc9903e8d""",cloud,0x33dc72da8f7cbdc2,Bonner,46,player
"""63e7c5b6d76ee9ebc9903e91""",N1N1J4,0x678e1da7259f86a3,flpz,46,player
"""63e7c5c4d76ee9ebc9903e93""",MacabreNTC,0x9813ec2f0297b99a,N1N1J4,46,player
"""63e7c725d76ee9ebc9903eb3""",MacabreNTC,0x9813ec2f0297b99a,DNTxTUGA,46,player
"""63e7c82adba5e5bec6ae2444""",DNTxTUGA,0x1eb099953884dd12,Agressivo,46,player
"""63e7c82cdba5e5bec6ae2446""",DNTxTUGA,0x1eb099953884dd12,N1N1J4,46,player
"""63e7c84ddba5e5bec6ae2459""",Macleod,0x3d1630aad53b65d2,DNTxSupreme,46,player
"""63e7c881dba5e5bec6ae2460""",DNTxTUGA,0x1eb099953884dd12,MacabreNTC,46,player
"""63e7c888dba5e5bec6ae2462""",flpz,0x61584004716ec3f5,DNTxTUGA,46,player
"""63e7c8f4dba5e5bec6ae2470""",Tora Boga,0xfb16c736a298b5a7,SemNick,46,player
"""63e7c901dba5e5bec6ae2473""",DiegoNTC,0x408bcfa0be4a831a,DNTxTUGA,46,player
"""63e7c96adba5e5bec6ae2481""",MorelattoNTC,0xa522e43e621d061e,"Nane ",46,player
"""63e7c9d7dba5e5bec6ae248a""",DiegoNTC,0x408bcfa0be4a831a,vinikill,46,player
"""63e7ca2fdba5e5bec6ae248f""",Maestro,0xe72a8cd0879ce2c4,SemNick,46,player
"""63e7cac4dba5e5bec6ae249f""",psyNTC,0x6c572400d5302ddb,177K AndreiNTC,46,player
"""63e7cacedba5e5bec6ae24a1""",177K Cristian1,0x6a91aea1adb76c5e,psyNTC,46,player
"""63e7cae8dba5e5bec6ae24a4""",177K Cristian1,0x6a91aea1adb76c5e,DiegoNTC,46,player
"""63e7cb20dba5e5bec6ae24af""",TXYank,0x4bfaec85633c604f,Jair_Bolsonaro,46,player
"""63e7cbc5dba5e5bec6ae24bd""",flpz,0x61584004716ec3f5,MacacaoDaBolaVioleta,46,player
"""63e7cbd9dba5e5bec6ae24bf""",psyNTC,0x6c572400d5302ddb,jdx22br,46,player
"""63e7cc43dba5e5bec6ae24cb""",MacabreNTC,0x9813ec2f0297b99a,177K Cristian1,46,player
"""63e7cca5dba5e5bec6ae24d6""",DNTxBazinho,0xa9c49a8a59f3a2db,EBRxKissMyAss,46,player
"""63e7cce6dba5e5bec6ae24d8""",MorelattoNTC,0xa522e43e621d061e,MacacaoDaBolaVioleta,46,player
"""63e7cd10dba5e5bec6ae24e0""",DNTxTUGA,0x1eb099953884dd12,IGZ968,46,player
"""63e7cd40dba5e5bec6ae24e2""",MorelattoNTC,0xa522e43e621d061e,OsamaBilada,46,player
"""63e7ce23dba5e5bec6ae24eb""",Pride5K,0x91b1a66506a10c57,10k,46,player
"""63e7ce2fdba5e5bec6ae24ed""",vinikill,0x58da6a7fbe92ddaa,Pride5K,46,player
"""63e7cf09c1e7a74b53db1c59""",Macleod,0x3d1630aad53b65d2,DNTxSupreme,46,player
"""63e7cf6ec1e7a74b53db1c63""",MorelattoNTC,0xa522e43e621d061e,OsamaBilada,46,player
"""63e7cffbc1e7a74b53db1c6b""",MorelattoNTC,0xa522e43e621d061e,MacacaoDaBolaVioleta,46,player
"""63e7d1aac1e7a74b53db1c89""",vinikill,0x58da6a7fbe92ddaa,Pride5K,46,player
"""63e7d1f5c1e7a74b53db1c8f""",Hendric,0x3335f3297a8e8012,baiano,46,player
"""63e7d22bc1e7a74b53db1c94""",AGxMT1,0xf73851a8a3caa9c4,cloud,46,player
"""63e7d2d6c1e7a74b53db1ca9""",Hendric,0x3335f3297a8e8012,BTK Brian May,46,player
"""63e7d2e9c1e7a74b53db1cae""",StrykerZ,0xf4079e9e9cefbc34,Fenix,46,player
"""63e7d39fc1e7a74b53db1cbf""",DiegoNTC,0x408bcfa0be4a831a,OsamaBilada,46,player
"""63e7d4a3c1e7a74b53db1ccd""",SouthNTC,0xa9353fbb126c0bd8,177K Cristian1,46,player
"""63e7d4e5c1e7a74b53db1cd2""",MacacaoDaBolaVioleta,0x2174942b2fa8420c,SeBanirCheetosFree,46,player
"""63e7d501c1e7a74b53db1cd7""",MorelattoNTC,0xa522e43e621d061e,BTK Brian May,46,player
"""63e7d562c1e7a74b53db1ce0""",SouthNTC,0xa9353fbb126c0bd8,SKGx Juaoo,46,player
"""63e7d57ec1e7a74b53db1ce2""",MacabreNTC,0x9813ec2f0297b99a,DNTxTUGA,46,player
"""63e7d5bdc1e7a74b53db1ce9""",Fenix,0xdc22a0a8e428c6ad,AGxDrigadox,46,player
"""63e7d5fbc1e7a74b53db1cef""",Jalin Rabei,0x9c9818f6f4441a89,SouthNTC,46,player
"""63e7d603c1e7a74b53db1cf0""",MorelattoNTC,0xa522e43e621d061e,Jalin Rabei,46,player
"""63e7d627c1e7a74b53db1cf4""",SeBanirCheetosFree,0xa71cd4d33c5cc11d,twbyebye,46,player
"""63e7d69bc1e7a74b53db1cff""",MacabreNTC,0x9813ec2f0297b99a,IGZ968,46,player
"""63e7d6a1c1e7a74b53db1d00""",Fenix,0xdc22a0a8e428c6ad,AGxDRK,46,player
"""63e7d6c9c1e7a74b53db1d07""",KARY,0x5f01d32cd8191643,Fenix,46,player
"""63e7d6cac1e7a74b53db1d08""",canhoto,0x3034c9a5a346db49,Propheta,46,player
"""63e7d6eec1e7a74b53db1d10""",177K Cristian1,0x6a91aea1adb76c5e,DNTxTUGA,46,player
"""63e7d709c1e7a74b53db1d19""",177K Cristian1,0x6a91aea1adb76c5e,TXCORTEX,46,player
"""63e7d710c1e7a74b53db1d1b""",177K Cristian1,0x6a91aea1adb76c5e,TXYank,46,player
"""63e7d712c1e7a74b53db1d1d""",AGxDrigadox,0xee1e980a5f7ac80a,Maestro,46,player
"""63e7d79dc1e7a74b53db1d2e""",Swat5K,0x4e2fa8f7614fcdd1,Fenix,46,player
"""63e7d7d8c1e7a74b53db1d33""",IGZ968,0x0d6812075511c7a2,D K,46,player
"""63e7d825c1e7a74b53db1d3b""",psyNTC,0x6c572400d5302ddb,reedz,46,player
"""63e7d848c1e7a74b53db1d42""",apxzin,0x045c3948ec943999,Hendric,46,player
"""63e7d856c1e7a74b53db1d45""",StrykerZ,0xf4079e9e9cefbc34,AGxDRK,46,player
"""63e7d8ebc1e7a74b53db1d62""",Hendric,0x3335f3297a8e8012,,46,zombie
"""63e7d8ebc1e7a74b53db1d63""",Hendric,0x3335f3297a8e8012,,46,zombie
"""63e7d8ebc1e7a74b53db1d64""",Hendric,0x3335f3297a8e8012,,46,zombie
"""63e7d8ebc1e7a74b53db1d65""",Hendric,0x3335f3297a8e8012,,46,zombie
"""63e7d966c1e7a74b53db1d73""",MacabreNTC,0x9813ec2f0297b99a,BRANDE,46,player
"""63e7d972c1e7a74b53db1d75""",baiano,0xf2943e97aaf7c3a3,MacacaoDaBolaVioleta,46,player
"""63e7d979c1e7a74b53db1d76""",MorelattoNTC,0xa522e43e621d061e,MarcoBR,46,player
"""63e7d99fc1e7a74b53db1d7e""",canhoto,0x3034c9a5a346db49,MiradaEspa,46,player
"""63e7d9e9c1e7a74b53db1d84""",HOFFMAN,0x354f597c73aa60aa,Maestro Tabarez,46,player
"""63e7daddc1e7a74b53db1d93""",Russ,0xf25a2eeac90a34c3,Maestro,46,player
"""63e7db20c1e7a74b53db1d99""",Hendric,0x3335f3297a8e8012,BTK Brian May,46,player
"""63e7db36c1e7a74b53db1d9c""",Balta,0x6442364fb2bab5a0,MarcoBR,46,player
"""63e7db47c1e7a74b53db1d9e""",IGZ968,0x0d6812075511c7a2,Hendric,46,player
"""63e7db5ec1e7a74b53db1da3""",Fenix,0xdc22a0a8e428c6ad,IGZ968,46,player
"""63e7db77c1e7a74b53db1da6""",DiegoNTC,0x408bcfa0be4a831a,Arthur,46,player
"""63e7db97c1e7a74b53db1da9""",MacabreNTC,0x9813ec2f0297b99a,Jalin Rabei,46,player
"""63e7dba1c1e7a74b53db1daa""",DiegoNTC,0x408bcfa0be4a831a,Maestro,46,player
"""63e7dbe3c1e7a74b53db1db2""",AGxMT1,0xf73851a8a3caa9c4,psyNTC,46,player
"""63e7dbe4c1e7a74b53db1db3""",AGxDrigadox,0xee1e980a5f7ac80a,DiegoNTC,46,player
"""63e7dc1bc1e7a74b53db1dbc""",KARY,0x5f01d32cd8191643,Hendric,46,player
"""63e7dc3ec1e7a74b53db1dc2""",apxzin,0x045c3948ec943999,D K,46,player
"""63e7dc9bc1e7a74b53db1dcd""",vinikill,0x58da6a7fbe92ddaa,D K,46,player
"""63e7dc9fc1e7a74b53db1dcf""",MacabreNTC,0x9813ec2f0297b99a,AGxDrigadox,46,player
"""63e7dca5c1e7a74b53db1dd2""",KARY,0x5f01d32cd8191643,MorelattoNTC,46,player
"""63e7dcb3c1e7a74b53db1dda""",AGxMT1,0xf73851a8a3caa9c4,MacabreNTC,46,player
"""63e7dcb6c1e7a74b53db1ddb""",EDMxDarkjovem,0x78e1d8d957bed1d4,Mazao,46,player
"""63e7dcd8c1e7a74b53db1dea""",SouthNTC,0xa9353fbb126c0bd8,KARY,46,player
"""63e7dcdcc1e7a74b53db1deb""",SouthNTC,0xa9353fbb126c0bd8,AGxMT1,46,player
"""63e7dd0ec1e7a74b53db1dfd""",RIFA,0xe1edf284611c43bb,"G A S P A R ",46,player
"""63e7dd28c1e7a74b53db1e04""",Arthur,0xce45db5668f2fe0f,,46,zombie
"""63e7dd44c1e7a74b53db1e0f""",DiegoNTC,0x408bcfa0be4a831a,KARY,46,player
"""63e7def3c1e7a74b53db1e40""",Swat5K,0x4e2fa8f7614fcdd1,Mazao,46,player
"""63e7df3dc1e7a74b53db1e46""",Neri,0xa0d3ab21b734e4d4,NETTO,46,player
"""63e7df4fc1e7a74b53db1e47""",Scoobdf,0xb9e89f561292b3a2,Neri,46,player
"""63e7dfa4c1e7a74b53db1e4f""",SemNick,0x02847accd0641142,Scoobdf,46,player
"""63e7dfafc1e7a74b53db1e50""",Berg,0xde1ae72c6c5bb13b,AGxDRK,46,player
"""63e7dfdac1e7a74b53db1e52""",FIVERbr,0x3fb13b43420948b6,,46,zombie
"""63e7dfddc1e7a74b53db1e53""",FIVERbr,0x3fb13b43420948b6,,46,zombie
"""63e7dfe2c1e7a74b53db1e54""",FIVERbr,0x3fb13b43420948b6,,46,zombie
"""63e7dff0c1e7a74b53db1e55""",Grilo,0xec2af6fae4a01356,Scoobdf,46,player
"""63e7e00fc1e7a74b53db1e58""",RIFA,0xe1edf284611c43bb,baiano,46,player
"""63e7e056c1e7a74b53db1e5f""",JhowRob,0x9c2a2217a83ecc4a,,46,zombie
"""63e7e05fc1e7a74b53db1e61""",JhowRob,0x9c2a2217a83ecc4a,,46,zombie
"""63e7e074c1e7a74b53db1e65""",JhowRob,0x9c2a2217a83ecc4a,,46,zombie
"""63e7e07ec1e7a74b53db1e67""",RIFA,0xe1edf284611c43bb,SemNick,46,player
"""63e7e082c1e7a74b53db1e68""",MacabreNTC,0x9813ec2f0297b99a,Grilo,46,player
"""63e7e099c1e7a74b53db1e6e""",JhowRob,0x9c2a2217a83ecc4a,,46,zombie
"""63e7e0a1c1e7a74b53db1e6f""",MacabreNTC,0x9813ec2f0297b99a,Neri,46,player
"""63e7e0dec1e7a74b53db1e79""",campersinha,0xf6a56151943d84e2,JhowRob,46,player
"""63e7e0f4c1e7a74b53db1e7c""",TXHrs2,0x83b39dab45618f04,NFxLindao,46,player
"""63e7e10dc1e7a74b53db1e80""",MorelattoNTC,0xa522e43e621d061e,Twiit69,46,player
"""63e7e134c1e7a74b53db1e85""",Propheta,0xec37cf6bb72a1176,Neri,46,player
"""63e7e20ec1e7a74b53db1e9b""",Hendric,0x3335f3297a8e8012,,46,zombie
"""63e7e21dc1e7a74b53db1e9c""",Hendric,0x3335f3297a8e8012,,46,zombie
"""63e7e227c1e7a74b53db1e9d""",Hendric,0x3335f3297a8e8012,,46,zombie
"""63e7e271c1e7a74b53db1ea3""",MacaCAO,0x8d5a8011a7b36b9b,NFxLindao,46,player
"""63e7e2a8c1e7a74b53db1ea7""",MacaCAO,0x8d5a8011a7b36b9b,EBRxKissMyAss,46,player
"""63e7e2e7c1e7a74b53db1eaf""",apxzin,0x045c3948ec943999,SouthNTC,46,player
"""63e7e306c1e7a74b53db1eb7""",MacabreNTC,0x9813ec2f0297b99a,HOFFMAN,46,player
"""63e7e34ec1e7a74b53db1ec4""",apxzin,0x045c3948ec943999,MacabreNTC,46,player
"""63e7e34ec1e7a74b53db1ec5""",canhoto,0x3034c9a5a346db49,Russ,46,player
"""63e7e368c1e7a74b53db1ecd""",RIFA,0xe1edf284611c43bb,CamachoX3,46,player
"""63e7e3dfc1e7a74b53db1ed9""",KARY,0x5f01d32cd8191643,Tibu,46,player
"""63e7e43ac1e7a74b53db1ee2""",EBRxKissMyAss,0x062760fd8524b3ac,177K Cristian1,46,player
"""63e7e483c1e7a74b53db1eeb""",DiegoNTC,0x408bcfa0be4a831a,Hytroxz,46,player
"""63e7e496c1e7a74b53db1eee""",MacabreNTC,0x9813ec2f0297b99a,Balta,46,player
"""63e7e4a5c1e7a74b53db1ef0""",MacabreNTC,0x9813ec2f0297b99a,canhoto,46,player
"""63e7e539c1e7a74b53db1efa""",DiegoNTC,0x408bcfa0be4a831a,canhoto,46,player
"""63e7e5d5c1e7a74b53db1efd""",MaLuKiinHo,0x496d82ae939d70a4,CamachoX3,46,player
"""63e7e5d7c1e7a74b53db1efe""",MacacaoDaBolaVioleta,0x2174942b2fa8420c,TXHrs2,46,player
"""63e7e5dbc1e7a74b53db1eff""",MacacaoDaBolaVioleta,0x2174942b2fa8420c,TXJaspiao,46,player
"""63e7e5e6c1e7a74b53db1f02""",KARY,0x5f01d32cd8191643,cloud,46,player
"""63e7e62bc1e7a74b53db1f0b""",MacabreNTC,0x9813ec2f0297b99a,EDMxDarkjovem,46,player
"""63e7e651c1e7a74b53db1f0f""",KARY,0x5f01d32cd8191643,"G A S P A R ",46,player
"""63e7e65cc1e7a74b53db1f10""",MacabreNTC,0x9813ec2f0297b99a,EDMxTuTu,46,player
